"latitude","longitude","avgSummerPrecip"
43.754,-70.263,394.315
46.853,-60.347,480.9920455
30.038,-82.999,745.1379545
41.912,-88.063,415.1245455
46.478,-85.84,357.1738636
43.872,-78.795,322.1695455
37.983,-80.948,476.1802273
38.768,-90.257,403.8027273
44.265,-79.952,325.5472727
45.39,-75.707,364.0518182
34.582,-85.382,441.1638636
45.05,-81.373,328.7406818
48.337,-71.141,422.0420455
44.322,-72.41,452.5456818
43.049,-78.981,362.4068182
41.132,-81.495,392.1465909
45.042,-93.435,427.4904545
43.508,-79.97,354.6170455
39.932,-74.93,457.8590909
44.944,-93.113,427.2736364
43.007,-87.911,380.3065909
41.637,-88.48,403.8181818
39.084,-84.385,410.2515909
40.65,-73.992,455.6870455
37.241,-80.459,381.4838636
39.138,-76.234,446.1056818
39.035,-94.279,487.875
39.294,-84.121,404.1140909
40.013,-76.653,473.1843182
48.084,-90.756,406.0204545
39.009,-84.113,418.7027273
43.068,-89.487,463.9345455
42.468,-76.468,399.4879545
43.891,-79.507,368.1511364
45.589,-78.368,391.0215909
35.816,-82.041,498.8995455
41.106,-74.073,511.1834091
40.907,-73.15,409.3877273
45.474,-73.775,377.9363636
44.258,-76.609,328.8847727
35.451,-78.09,550.3925
41.141,-73.263,423.4209091
43.5,-70.437,400.1931818
39.983,-76.259,459.9195455
43.051,-73.806,446.7209091
42.632,-71.149,413.0386364
43.266,-89.621,473.5677273
42.443,-76.757,445.0515909
41.858,-72.238,465.3922727
38.892,-77.085,443.1936364
40.513,-74.484,461.8768182
43.233,-89.444,459.7679545
45.347,-75.683,376.6881818
38.981,-76.93,432.9211364
47.404,-66.831,458.7529545
43.541,-81.608,363.2572727
43.087,-79.075,347.0134091
44.975,-78.031,374.5665909
33.434,-86.791,488.8038636
43.371,-88.249,440.0265909
43.442,-75.481,515.3272727
45.566,-64.985,436.3054545
42.476,-71.192,409.9886364
28.668,-81.153,784.1556818
48.44,-72.049,397.1838636
41.067,-82.273,406.2215909
43.742,-72.358,459.6184091
42.444,-76.504,346.7920455
46.828,-71.106,478.6120455
42.188,-88.375,429.335
30.784,-84.821,580.9097727
40.87,-84.621,395.55
43.318,-89.616,467.6031818
38.476,-90.276,396.9581818
43.497,-80.516,350.2129545
44.739,-93.136,433.8681818
40.736,-79.585,445.7068182
32.748,-85.416,469.9179545
45.526,-73.617,397.9770455
41.415,-82.012,380.6811364
42.465,-83.874,367.2020455
46.113,-64.794,378.9638636
40.695,-73.83,429.9661364
43.046,-89.423,452.4611364
38.913,-76.953,433.0729545
43.625,-70.224,396.1584091
43.168,-80.296,351.9468182
45.459,-73.903,378.9484091
44.251,-72.563,424.0218182
39.039,-78.158,388.5340909
39.1,-76.606,444.5547727
45.548,-75.549,399.3970455
45.462,-75.793,401.0065909
41.932,-88.004,411.9829545
40.086,-76.658,432.5081818
47.374,-91.229,383.7929545
41.211,-81.364,406.4975
46.147,-60.169,442.0029545
46.557,-85.029,344.5218182
33.916,-84.325,475.0668182
40.304,-74.721,464.3765909
42.082,-75.973,436.1354545
41.36,-88.832,393.0475
40.923,-73.764,446.1340909
39.197,-76.618,429.4920455
42.325,-87.947,401.0370455
42.533,-76.022,463.8309091
43.691,-79.286,313.7588636
41.747,-72.236,443.5059091
41.297,-72.972,430.7088636
42.225,-89.029,441.6720455
44.84,-89.677,436.0468182
38.637,-90.268,414.2686364
43.08,-89.457,460.0009091
42.994,-77.886,367.7059091
45.01,-93.337,430.4488636
35.919,-78.599,491.1597727
41.818,-88.194,411.4329545
40.852,-73.899,448.4829545
39.408,-76.587,462.1836364
42.489,-71.48,434.4272727
45.047,-93.064,453.6213636
43.41,-79.749,313.6361364
38.745,-85.42,438.6206818
41.489,-90.519,447.9961364
45.075,-93.088,452.7111364
43.471,-90.171,488.6156818
45.074,-93.256,428.8220455
41.638,-70.558,382.6477273
43.585,-79.547,298.8343182
43.104,-88.406,427.2638636
44.936,-93.289,425.9293182
42.598,-83.878,367.6252273
40.664,-74.644,462.0765909
38.575,-75.08,425.2602273
41.324,-81.452,414.9820455
46.932,-88.488,315.1109091
40.933,-81.627,387.6388636
38.146,-85.776,390.6604545
41.954,-88.038,418.3056818
40.785,-80.387,441.9743182
42.009,-87.672,393.2765909
43.908,-70.52,417.9893182
45.32,-64.443,403.7606818
39.185,-75.401,449.915
40.567,-80.124,421.4963636
48.655,-53.721,370.5322727
42.473,-83.108,361.7040909
47.695,-91.743,409.3668182
41.343,-81.562,405.0125
45.359,-73.713,379.8572727
43.369,-80.96,375.6595455
46.144,-60.153,448.1275
30.415,-91.113,626.1304545
44.098,-78.171,373.4554545
45.381,-75.811,351.0856818
43.714,-74.977,505.3256818
47.566,-52.745,413.2931818
44.51,-77.252,353.8788636
31.253,-84.363,499.8918182
42.846,-84.589,368.4495455
44.814,-93.16,421.7893182
42.065,-73.007,523.7622727
41.456,-73.988,442.0531818
43.493,-80.192,368.3331818
45.326,-75.972,365.0690909
43.156,-76.324,397.2713636
27.705,-81.375,835.4781818
36.351,-82.407,431.9820455
42.054,-77.73,444.8697727
41.84,-87.754,405.0177273
28.931,-82.396,824.0963636
44.31,-78.338,332.6159091
43.353,-79.752,299.3813636
41.95,-88.037,417.6038636
44.128,-72.619,482.4731818
39.683,-75.779,474.9295455
38.153,-79.069,442.1018182
35.853,-81.485,463.8534091
35.71,-78.438,497.9056818
40.963,-79.244,481.4268182
39.036,-77.117,434.8275
48.196,-68.653,426.4363636
38.147,-76.846,471.7718182
36.653,-94.049,426.1234091
47.052,-93.041,406.0061364
40.334,-80.1,408.9813636
39.311,-84.384,407.0856818
27.938,-81.575,834.5184091
40.206,-74.408,474.8884091
45.342,-75.751,368.4593182
43.826,-79.124,323.7481818
41.878,-88.067,415.6027273
35.093,-92.499,343.9354545
45.243,-79.648,367.9043182
42.807,-84.371,366.2359091
38.518,-79.058,415.3118182
42.93,-81.312,376.1134091
41.955,-87.645,393.0884091
44.8,-92.856,455.9056818
44.059,-78.989,363.1290909
47.964,-89.685,357.7715909
43.241,-89.692,454.6195455
43.212,-89.727,455.4004545
39.246,-84.59,408.5070455
45.689,-73.876,412.7925
38.182,-76.997,446.2793182
47.578,-52.678,407.4709091
44.27,-71.543,472.4054545
45.487,-73.408,394.7734091
38.886,-76.999,433.3327273
45.913,-64.378,383.0325
45.038,-93.181,436.1784091
41.655,-69.962,339.0156818
44.469,-77.322,359.9543182
28.872,-81.631,747.0995455
38.774,-76.074,442.7313636
45.558,-73.73,393.7847727
38.516,-78.435,575.4634091
45.145,-93.112,438.7111364
36.779,-81.676,427.2513636
40.745,-74.633,490.9875
42.477,-72.582,434.9925
41.799,-87.586,415.1388636
45.23,-93.353,451.1195455
39.143,-77.311,416.2768182
43.868,-72.421,486.9827273
45.337,-75.501,373.4438636
44.331,-68.287,444.0647727
45.422,-75.504,376.6638636
44.976,-93.145,425.0111364
40.957,-73.705,445.3440909
34.226,-77.87,746.4847727
38.377,-85.937,406.4890909
39.788,-76.932,437.4888636
42.608,-72.076,440.1452273
42.541,-76.456,422.2238636
39.972,-75.481,482.5209091
38.797,-90.289,401.6270455
43.37,-91.136,463.2415909
46.209,-74.578,455.6211364
43.907,-69.956,387.9663636
35.656,-82.456,483.7165909
42.572,-71.088,405.9627273
41.218,-73.233,454.46
46.504,-84.285,335.6620455
35.78,-90.703,345.1538636
43.214,-89.798,444.4547727
45.389,-75.747,365.5370455
38.306,-85.893,419.0302273
36.415,-90.623,337.7711364
38.964,-77.195,433.5665909
43.785,-72.454,424.0827273
34.782,-91.495,326.1452273
43.245,-81.842,351.1602273
42.259,-88.907,436.2304545
40.69,-73.803,425.1384091
30.415,-91.159,610.5715909
37.536,-77.478,437.5472727
30.6,-91.007,615.6109091
35.697,-83.652,513.0925
43.756,-72.364,464.6063636
33.833,-80.827,504.8034091
42.955,-73.912,455.0793182
45.072,-67.298,415.6325
40.086,-83.095,409.3947727
47.027,-91.673,386.5309091
40.523,-74.491,461.2604545
43.213,-79.921,353.6963636
45.615,-76.196,386.3086364
39.015,-84.555,414.3422727
38.901,-76.978,432.7088636
45.885,-64.347,373.2197727
36.43,-81.176,592.9240909
43.039,-76.216,396.9165909
40.945,-73.483,438.1184091
42.233,-90.309,436.9802273
42.583,-80.397,351.9277273
45.478,-75.448,390.9497727
37.217,-80.411,396.1547727
40.232,-74.973,488.7763636
43.961,-77.305,316.1772727
40.234,-82.868,426.2925
44.918,-93.234,417.9793182
43.045,-70.714,409.2965909
35.947,-83.877,432.5654545
43.242,-89.85,459.4568182
39.454,-86.117,404.145
45.18,-66.805,422.9286364
39.907,-83.028,400.6318182
45.02,-93.234,426.7304545
42.429,-83.395,352.5552273
41.294,-81.409,412.8934091
37.567,-89.44,408.9406818
41.379,-88.076,418.9052273
42.919,-73.8,438.9529545
38.475,-90.401,401.525
40.009,-83.019,406.0586364
35.718,-82.659,398.6027273
45.05,-76.055,366.1847727
41.667,-91.532,441.8709091
45.367,-88.562,411.435
41.925,-80.603,423.4440909
42.253,-88.922,436.5954545
38.583,-90.29,412.0072727
41.089,-81.467,388.2363636
38.527,-78.147,445.5952273
41.664,-87.924,421.8102273
40.287,-75.191,471.8802273
44.463,-70.906,565.6938636
42.593,-92.548,451.04
43.277,-80.004,353.8588636
40.596,-80.007,422.7715909
45.562,-88.623,410.36
42.382,-71.18,400.7561364
41.301,-81.692,429.7968182
28.58,-81.235,801.1397727
39.233,-74.886,404.2040909
46.312,-79.471,364.195
43.252,-89.655,458.1604545
38.334,-78.286,448.9765909
40.776,-74.43,474.5379545
40.58,-89.161,390.7288636
44.77,-63.605,428.2397727
37.602,-88.278,396.1656818
36.217,-84.083,458.4484091
41.075,-80.739,438.32
43.185,-79.802,351.7784091
37.73,-87.119,376.9706818
44.976,-72.86,468.205
42.082,-75.971,436.1354545
42.351,-89.24,431.3554545
45.389,-76.074,370.2322727
38.895,-76.674,454.2604545
41.824,-88.154,418.6125
39.873,-84.273,374.5554545
48.59,-53.479,374.1602273
39.136,-74.831,387.6047727
39.259,-84.814,383.7813636
43.992,-82.75,326.7243182
28.417,-81.583,773.8061364
45.393,-75.515,374.9218182
39.11,-77.562,416.7352273
42.265,-89.034,439.8972727
33.899,-82.385,398.5497727
42.274,-71.373,414.4622727
39.42,-76.316,458.5311364
43.028,-80.35,355.1715909
44.947,-66.975,409.6270455
43.901,-72.547,433.9045455
39.081,-94.586,479.4943182
47.572,-52.745,413.2931818
45.556,-73.41,401.9493182
43.674,-70.833,443.2895455
39.343,-84.267,391.8743182
46.347,-71.292,480.1070455
39.738,-76.049,499.7818182
46,-61.096,531.5497727
39.391,-84.401,389.7304545
36.053,-79.529,433.8654545
38.727,-90.294,409.3938636
41.832,-87.628,411.8656818
43.045,-91.141,434.4490909
40.153,-76.311,457.0245455
44.394,-70.662,456.1209091
42.28,-88.331,423.2302273
41.927,-74.003,473.7672727
43.217,-89.629,473.8181818
45.231,-72.097,468.3059091
40.455,-86.937,392.7545455
35.71,-82.684,398.02
38.982,-77.108,460.5343182
42.969,-88.806,425.2809091
37.195,-78.444,400.1815909
43.09,-89.586,475.0027273
42.669,-80.482,361.9761364
38.505,-90.579,402.5086364
44.33,-78.323,337.73
42.657,-73.793,423.8990909
43.09,-89.296,458.6131818
42.424,-88.918,440.7377273
44.636,-63.588,419.1404545
46.532,-80.951,331.6709091
32.244,-90.147,440.8640909
38.164,-85.787,401.2418182
34.709,-86.633,440.8843182
40.668,-73.971,456.1793182
48.404,-68.547,362.1790909
46.075,-78.902,394.2368182
43.399,-75.208,528.7429545
44.455,-65.294,410.0795455
40.753,-73.891,438.7831818
37.2,-78.45,400.6847727
42.715,-73.204,437.6227273
31.607,-94.181,398.8934091
38.83,-77.412,433.1984091
40.328,-80.024,418.7722727
38.89,-76.993,435.1609091
42.33,-71.105,397.3929545
46.988,-65.566,384.2843182
45.461,-73.56,381.1681818
45.378,-75.726,369.1993182
41.878,-89.35,427.135
41.709,-90.522,449.5331818
42.384,-71.143,389.2770455
41.511,-73.104,488.7468182
41.878,-80.737,424.2095455
41.857,-80.695,438.7888636
31.926,-81.311,592.6152273
39.3,-84.401,402.4318182
37.379,-80.251,390.1452273
39.996,-76.007,461.3013636
31.335,-94.709,383.2252273
39.023,-77.393,424.6288636
47.245,-68.715,403.2084091
44.891,-78.725,384.4531818
44.494,-70.694,435.2147727
34.284,-77.906,740.1265909
33.756,-94.628,360.1331818
44.259,-72.57,427.0575
44.398,-72.676,489.2322727
42.235,-83.088,372.6975
37.982,-87.344,397.0754545
44.362,-68.335,394.7486364
44.285,-74.127,443.5068182
38.221,-85.713,401.5643182
46.09,-64.769,376.1643182
41.306,-73.178,484.1115909
43.191,-71.539,387.8822727
39.506,-76.795,428.8234091
38.674,-77.179,432.3952273
39.921,-75.725,484.7654545
37.698,-77.572,435.9440909
44.962,-93.411,430.3325
39.362,-78.037,381.8168182
42.344,-83.061,377.6538636
38.694,-90.252,411.3915909
44.838,-93.094,427.9293182
35.666,-78.781,493.4170455
45.844,-75.691,417.8111364
38.841,-76.509,442.7875
45.015,-93.228,425.285
38.917,-94.973,459.6959091
40.509,-74.574,460.9318182
43.27,-79.943,300.0002273
38.938,-90.322,396.3170455
30.791,-81.966,656.7811364
42.831,-88.864,431.6959091
38.203,-77.107,440.8206818
34.36,-86.261,451.3054545
45.592,-64.954,426.9247727
38.744,-90.308,411.055
43.624,-84.258,355.5681818
38.906,-77.077,437.5340909
43.672,-92.95,459.7270455
45.09,-93.346,423.7634091
47.594,-64.832,354.2011364
42.312,-71.256,409.0443182
40.835,-83.959,388.7122727
45.354,-84.942,336.5618182
42.614,-71.245,414.9040909
46.393,-63.12,370.4540909
44.837,-93.378,429.1940909
44.314,-88.451,404.6418182
32.508,-94.745,345.1759091
42.527,-89.094,431.175
45.626,-62.497,389.8286364
47.82,-90.053,362.9884091
39.85,-86.398,412.6472727
41.688,-72.705,455.0309091
40.324,-74.753,475.0188636
30.129,-83.958,702.655
44.367,-79.994,344.1395455
40.866,-74.915,501.6813636
40.094,-86.125,412.2390909
45.021,-93.204,430.3438636
44.827,-79.671,349.4593182
39.201,-76.893,424.8556818
35.814,-79.036,456.3227273
43.135,-79.059,345.0461364
41.397,-82.594,364.7520455
40.8,-73.955,447.3963636
45.51,-73.578,428.0709091
42.776,-73.243,437.8806818
34.399,-85.633,470.59
37.879,-79.226,428.8429545
42.084,-75.974,436.1354545
40.103,-88.222,402.4695455
41.96,-80.78,411.3365909
39.204,-85.928,405.1195455
45.635,-61.962,410.31
43.985,-71.973,458.0236364
40.043,-75.345,509.8415909
33.831,-84.276,474.3152273
43.173,-77.526,351.9759091
40.108,-88.226,402.4695455
42.508,-92.457,448.135
34.942,-82.366,481.4979545
39.893,-75.258,446.5654545
39.049,-76.53,446.8977273
40.837,-81.44,399.9734091
43.632,-79.409,295.6681818
44.137,-72.667,443.2002273
30.305,-86.102,717.4531818
43.394,-79.782,318.4004545
48.616,-79.116,390.4493182
43.645,-80.03,363.7609091
43.096,-91.182,459.7522727
41.577,-81.416,430.7647727
28.555,-81.64,755.2427273
30.806,-91.42,511.9790909
44.43,-73.145,429.1756818
43.322,-77.719,350.2847727
45.456,-75.513,388.5834091
38.866,-90.596,396.7356818
45.472,-73.818,383.4929545
40.309,-79.898,412.3518182
44.485,-72.627,470.3020455
44.826,-93.11,427.3868182
42.928,-83.19,379.1579545
42.023,-74.114,509.4781818
44.488,-73.039,454.7172727
42.23,-85.642,402.745
40.806,-82.995,410.5343182
42.141,-87.788,398.3743182
39.276,-75.477,451.3740909
43.208,-89.79,444.3061364
43.752,-72.362,464.6063636
27.985,-81.861,831.2102273
40.191,-75.759,486.4997727
42.377,-71.111,390.5038636
28.787,-81.066,763.04
40.715,-74.011,445.5563636
44.48,-63.785,402.6188636
42.514,-76.809,437.0988636
38.805,-77.292,440.2788636
42.823,-77.483,404.6222727
44.971,-93.217,417.1038636
48.205,-69.906,371.1397727
42.897,-71.344,426.1636364
43.593,-72.609,466.4638636
30.384,-90.638,633.8602273
43.255,-86.164,348.5631818
42.176,-70.769,408.0677273
42.466,-71.051,400.6570455
44.416,-72.836,628.5393182
44.766,-66.749,414.8020455
49.771,-94.458,368.7613636
41.677,-88.455,404.4477273
35.798,-78.693,495.6109091
37.903,-84.367,416.2179545
44.389,-68.206,400.8631818
42.372,-72.561,441.2252273
45.668,-86.966,324.6972727
44.937,-76.945,380.5022727
37.941,-87.395,393.3443182
30.443,-84.304,657.2315909
41.542,-83.564,347.8652273
44.044,-71.091,500.2777273
33.801,-78.992,651.5502273
36.512,-87.438,417.9456818
41.631,-88.15,419.0856818
44.533,-64.119,411.5031818
39.566,-75.701,468.2597727
46.114,-92.858,434.0136364
45.519,-73.574,398.5031818
40.69,-74.409,508.8531818
41.78,-72.565,436.6409091
45.544,-73.728,383.3970455
43.393,-89.971,480.1534091
42.454,-88.004,397.9436364
35.125,-89.808,382.1509091
46.781,-71.358,461.6429545
38.473,-90.526,422.5820455
43.92,-78.971,331.0156818
42.995,-87.917,386.2406818
40.912,-76.097,534.7231818
42.267,-85.642,405.6868182
42.335,-71.164,409.7938636
46.229,-63.144,375.6843182
38.57,-90.797,382.6890909
45.2,-71.5,523.6256818
44.332,-72.48,452.6484091
41.12,-81.493,385.7375
38.988,-76.921,432.7561364
36.146,-79.636,440.0590909
42.876,-78.884,375.0906818
43.268,-79.93,301.3777273
37.552,-77.522,436.9443182
47.073,-93.19,414.2997727
39.128,-76.736,439.8322727
39.185,-86.518,428.0204545
38.476,-77.943,431.3345455
45.541,-94.107,407.2111364
38.109,-80.303,455.7893182
44.977,-93.156,425.0111364
40.657,-74.582,476.3759091
44.349,-79.712,360.4309091
37.414,-79.142,398.0654545
38.684,-90.288,419.77
44.955,-93.536,426.0288636
44.104,-75.605,402.2102273
36.924,-80.189,490.9331818
37.567,-89.318,417.1590909
40.449,-89.33,392.2459091
42.04,-71.024,406.3861364
32.876,-80.084,647.1340909
38.737,-77.441,430.6659091
43.361,-80.302,357.4013636
44.134,-76.419,331.3061364
42.831,-72.518,443.5202273
38.507,-90.55,410.3118182
43.575,-80.289,355.8109091
45.849,-64.567,384.2472727
44.183,-88.087,385.0890909
41.873,-89.355,428.1706818
40.484,-79.984,429.0538636
40.621,-79.738,440.7652273
43.701,-79.488,308.9845455
42.326,-71.613,418.2611364
37.457,-94.533,472.7563636
38.839,-77.358,440.7893182
42.162,-93.718,467.1343182
34.927,-85.969,484.6379545
43.254,-89.625,467.7929545
40.176,-83.949,412.7754545
46.132,-90.618,439.1668182
42.368,-84.104,369.1052273
40.087,-74.342,469.1781818
43.985,-75.855,384.1436364
45.251,-75.77,364.0865909
39.04,-94.58,475.1061364
44.741,-63.504,422.6306818
44.956,-93.223,413.8693182
46.204,-91.11,453.7397727
45.364,-75.739,375.4559091
43.724,-79.35,314.7275
45.393,-75.547,371.6365909
40.786,-73.029,391.8554545
42.086,-70.8,406.6165909
38.129,-85.733,391.5888636
41.434,-90.839,428.2963636
37.39,-79.167,411.1497727
40.218,-76.333,473.7313636
48.228,-90.099,416.6936364
35.921,-79.052,462.8440909
39.611,-75.793,474.4515909
46.334,-79.488,377.1854545
38.995,-77.97,425.6293182
41.112,-73.917,447.1981818
42.942,-76.821,378.0327273
35.501,-77.968,558.7493182
43.375,-80.287,356.8779545
43.644,-79.424,302.8263636
41.215,-81.578,397.9231818
42.634,-88.127,396.5313636
45.021,-79.321,376.0681818
39.803,-86.187,400.6281818
45.886,-80.689,325.2411364
43.648,-79.43,304.5395455
43.645,-79.205,302.1861364
44.059,-64.754,409.0670455
42.333,-72.517,440.3156818
34.32,-77.908,741.4438636
44.895,-93.29,423.1625
41.649,-87.112,396.6543182
34.209,-93.642,437.5009091
37.964,-91.832,436.1859091
44.379,-72.391,480.1952273
38.937,-77.263,430.8584091
41.429,-83.854,364.1434091
40.697,-74.52,472.6672727
37.593,-77.474,439.7081818
44.808,-79.115,375.8772727
42.249,-71.147,400.8563636
44.49,-75.848,363.8015909
48.402,-89.616,346.6797727
44.38,-73.083,465.5065909
44.733,-69.956,406.6747727
30.599,-88.83,738.3247727
34.891,-82.26,453.1406818
45.119,-79.558,365.4131818
40.902,-74.006,457.5815909
41.717,-72.328,467.1763636
42.273,-87.938,405.9184091
40.172,-75.64,479.3902273
33.917,-83.211,416.3672727
40.507,-79.908,437.6977273
43.916,-70.2,410.6270455
39.877,-82.692,408.3329545
43.709,-70.51,410.9925
44.891,-76.198,362.1738636
38.871,-94.041,470.7454545
42.932,-83.769,355.2015909
37.169,-80.447,389.4584091
41.181,-81.651,399.3143182
46.851,-71.249,487.7547727
43.38,-71.407,440.6509091
31.142,-88.877,554.1386364
39.286,-87.926,399.7654545
32.575,-93.644,370.8756818
45.32,-73.85,377.5677273
41.885,-80.674,432.33
40.634,-88.825,380.2756818
38.9,-77.201,448.5325
44.988,-68.783,383.7779545
39.416,-77.469,400.205
40.596,-75.513,483.1718182
44.685,-93.081,430.175
39.039,-76.756,436.9372727
39.396,-94.89,477.7143182
42.082,-73.941,455.6861364
35.958,-78.845,467.9529545
45.083,-93.261,431.4436364
43.353,-71.736,434.9640909
42.565,-77.59,411.2897727
44.784,-71.681,465.8143182
44.079,-88.404,391.7609091
39.477,-77.747,385.775
42.171,-80.08,405.3877273
41.356,-72.022,404.6013636
44.88,-93.673,431.8893182
39.387,-76.689,442.15
41.815,-80.703,436.54
32.698,-87.259,431.0759091
29.184,-81.713,713.5268182
31.373,-89.219,535.6836364
42.968,-76.74,374.5831818
40.823,-77.964,425.9352273
46.116,-76.206,417.0390909
44.503,-92.067,483.3027273
46.26,-87.633,374.6745455
32.695,-87.243,432.4986364
42.749,-84.501,368.9845455
40.433,-86.911,388.8331818
43.41,-79.75,313.6361364
41.957,-80.796,411.1045455
48.337,-89.215,317.8997727
39.65,-89.826,382.6318182
41.322,-81.63,397.4879545
42.469,-76.48,392.7959091
46.506,-84.257,332.2290909
45.648,-61.813,412.405
40.461,-87.924,395.3231818
44.869,-68.725,381.9447727
42.393,-85.384,401.4897727
40.602,-80.098,427.6447727
36.319,-82.345,447.0881818
43.787,-74.258,441.2984091
35.949,-79.03,449.8931818
40.516,-74.441,469.1588636
41.25,-72.541,417.1590909
37.277,-91.827,394.2197727
46.142,-60.188,438.1820455
46.437,-80.926,328.5043182
43.204,-79.939,356.5472727
44.21,-88.423,395.6988636
32.866,-79.901,627.4845455
29.574,-94.393,599.0781818
44.768,-71.702,483.4156818
45.782,-84.758,318.6470455
44.434,-68.271,397.8884091
49.886,-92.848,389.3677273
46.555,-61.031,426.9522727
41.318,-72.912,419.5388636
38.963,-78.774,447.4363636
41.133,-81.891,406.7320455
44.593,-63.455,406.9588636
33.462,-82.232,442.8620455
40.834,-74.659,512.0120455
30.151,-84.147,746.4697727
39.9,-75.295,459.5106818
40.175,-85.604,407.0997727
42.386,-89,432.9327273
42.489,-85.464,424.885
47.121,-88.586,313.0927273
44.819,-69.756,413.9556818
33.452,-94.014,348.4152273
43.514,-79.822,326.0720455
29.84,-84.966,752.0031818
44.911,-92.972,451.8302273
47.53,-52.745,417.1825
45.495,-73.85,382.3925
41.872,-80.633,442.3893182
41.488,-90.519,447.9961364
41.469,-72.964,502.145
42.48,-71.066,404.1484091
40.605,-82.762,432.8534091
34.083,-84.655,431.6554545
30.659,-81.558,654.3734091
42.978,-85.727,381.4625
45.798,-60.732,440.1729545
45.915,-91.446,458.2811364
40.619,-80.032,425.6170455
29.65,-82.335,710.2004545
48.447,-89.26,331.8325
45.157,-93.14,440.2088636
44.854,-92.775,436.1231818
45.056,-92.807,429.4129545
41.624,-87.224,404.4043182
42.782,-73.982,415.9431818
41.823,-88.056,415.6056818
43.59,-79.514,297.0397727
45.329,-76.013,368.2159091
36.07,-85.595,464.8990909
35.305,-93.161,355.5345455
44.337,-76.787,353.0688636
39.421,-74.776,427.0915909
43.656,-79.455,308.4293182
46.225,-73.171,418.8220455
44.341,-73.121,438.9763636
42.774,-88.27,405.0615909
46.499,-63.391,370.4995455
48.818,-87.092,349.4322727
46.468,-83.953,354.4865909
41.661,-86.064,414.2913636
39.743,-84.393,371.9440909
34.85,-76.416,695.0656818
37.927,-75.324,405.4968182
38.993,-76.324,444.5272727
40.327,-74.659,458.0193182
36.852,-76.346,537.1206818
45.116,-75.651,363.2531818
43.162,-80.28,351.4402273
43.426,-80.539,368.4865909
45.372,-75.745,368.8340909
33.336,-86.731,488.6034091
43.789,-88.73,429.0265909
42.512,-76.357,410.2925
43.631,-79.46,295.6065909
41.957,-87.695,391.7322727
42.844,-82.305,361.1118182
42.175,-71.073,409.7425
39.698,-78.941,453.3220455
41.41,-81.882,392.0004545
44.634,-63.597,418.8168182
40.894,-73.906,457.8095455
34.23,-77.862,748.4470455
46.706,-89.98,331.3715909
33.492,-94.105,357.2147727
43.048,-76.133,389.9525
36.124,-76.484,549.5345455
40.138,-74.962,487.3318182
40.187,-88.423,400.7115909
44.535,-71.926,483.9572727
43.998,-77.678,320.0436364
43.119,-77.551,368.2611364
43.02,-83.453,359.8231818
36.17,-85.489,485.5513636
43.388,-87.868,386.8502273
45.539,-73.435,396.2134091
33.126,-84.138,414.3045455
41.494,-81.689,392.2586364
34.787,-86.65,454.5356818
43.525,-80.237,356.2752273
40.065,-79.243,506.5545455
41.559,-75.707,438.9909091
42.362,-71.054,388.7545455
45.927,-80.55,332.4743182
41.116,-77.485,408.4031818
40.048,-82.451,398.8965909
45.355,-63.262,411.8072727
44.609,-70.262,444.6709091
44.301,-80.169,358.6511364
46.219,-60.28,448.9768182
42.033,-83.202,359.1395455
42.413,-87.912,390.9015909
42.71,-84.519,363.7172727
46.848,-71.258,480.8509091
43.048,-89.526,484.5379545
39.085,-84.45,412.7456818
42.451,-76.476,389.7927273
40.449,-86.943,392.0722727
30.426,-84.171,677.9125
42.626,-70.717,431.4336364
41.346,-75.883,471.4909091
43.026,-71.368,417.6402273
40.741,-74.008,447.4834091
39.735,-84.028,398.5622727
49.455,-85.664,346.2881818
39.542,-86.383,413.2561364
42.387,-88.07,407.7270455
42.442,-89.205,429.8697727
48.479,-69.613,500.9238636
43.238,-81.874,353.2111364
45.225,-92.791,436.0256818
39.28,-76.609,414.8115909
38.145,-79.067,447.9806818
43.235,-79.4,302.1390909
42.758,-80.262,351.1968182
34.229,-77.867,746.4847727
40.468,-79.369,456.4825
30.89,-84.575,556.9393182
33.999,-81.028,503.1204545
27.937,-80.53,737.2138636
42.897,-87.921,403.5997727
43.715,-72.332,460.2881818
45.196,-67.29,392.1802273
45.32,-75.583,375.4584091
42.119,-80.193,405.6609091
42.918,-81.335,373.5647727
47.121,-88.599,316.4811364
40.366,-91.407,428.2781818
43.919,-89.924,434.5018182
39.434,-78.135,372.3322727
39.285,-84.739,390.6738636
39.358,-74.562,387.0106818
42.243,-71.962,465.585
44.963,-72.193,444.1025
46.536,-64.013,377.8945455
38.72,-90.425,404.2009091
36.318,-82.323,446.0040909
44.346,-72.45,433.2425
48.741,-69.05,378.5070455
40.997,-73.87,488.4147727
41.326,-81.818,401.9331818
44.026,-78.927,364.9406818
44.582,-91.069,467.0188636
44.955,-73.208,419.1065909
45.262,-93.127,438.0220455
40.849,-74.064,446.7813636
35.398,-84.633,477.6663636
42.029,-87.68,396.2209091
44.811,-71.882,474.6259091
40.929,-73.729,444.0295455
41.372,-81.58,389.9540909
45.386,-73.767,374.5209091
37.621,-84.396,434.9604545
39.701,-84.383,372.9213636
45.82,-71.722,521.4234091
45.419,-75.684,370.9486364
43.082,-75.671,430.2456818
35.376,-85.399,448.4722727
34.946,-82.802,580.4347727
42.463,-71.094,410.4029545
39.426,-77.54,405.7588636
34.369,-83.091,448.2656818
38.206,-85.713,401.175
44.437,-73.04,446.0695455
