"latitude","longitude","avgGDD5"
43.055,-89.336,2440.431932
45.457,-64.855,1844.631136
33.95,-84.364,4213.014773
35.998,-84.024,3689.914432
45.392,-75.651,2108.978977
33.958,-83.437,4369.619432
39.353,-76.652,3458.383409
40.55,-79.872,2704.552159
48.228,-89.783,1439.421705
45.174,-92.777,2380.580227
41.374,-71.957,2680.577727
32.156,-81.105,5353.38375
45.498,-93.261,2262.931477
43.625,-81.447,2144.551364
40.725,-73.98,3281.638523
44.841,-85.96,2231.743977
46.117,-60.183,1601.333182
39.002,-77.067,3454.966932
45.831,-92.675,2132.451136
41.979,-87.862,2805.846364
45.514,-88.796,1731.919659
45.682,-73.757,2120.993409
39.423,-84.234,3162.09375
42.975,-81.253,2316.311591
40.565,-75.101,2871.179659
44.43,-73.201,2288.464545
45.449,-73.592,2241.122386
41.644,-93.659,2892.746932
41.952,-87.767,2827.878523
41.656,-91.572,2862.250682
40.569,-74.18,3191.357614
45.368,-75.915,2154.784773
35.518,-83.101,2790.160795
40.618,-75.463,2871.168636
38.819,-77.554,3378.602727
44.275,-77.341,2200.612386
40.009,-75.255,3180.342159
39.004,-77.249,3439.745
45.718,-85.509,1897.469886
41.779,-88.146,2777.565909
41.784,-88.447,2720.331932
45.018,-93.024,2464.4625
43.854,-78.967,2301.396136
45.189,-85.346,2022.258636
40.255,-89.014,3047.746364
38.432,-77.935,3446.002955
42.201,-71.095,2635.400795
44.631,-64.797,1842.626023
41.73,-71.391,2693.599432
44.321,-72.328,1820.7075
45.431,-73.591,2241.735455
34.004,-83.382,4340.782614
41.751,-91.551,2865.533182
42.685,-70.779,2497.060909
36.03,-82.563,3009.261591
36.398,-82.123,3192.040568
30.815,-84.016,5314.106591
41.62,-81.204,2489.198523
45.716,-70.693,1591.514659
43.173,-91.253,2533.371705
41.779,-72.731,2737.98375
35.056,-85.143,4061.331705
49.609,-87.954,1335.887841
33.487,-82.147,4626.795341
35.201,-89.87,4362.24625
44.455,-65.266,1817.063068
32.654,-85.486,4528.73125
40.968,-74.13,3055.683409
35.431,-80.017,4197.181136
38.995,-77.004,3446.284091
40.554,-89.25,2991.31125
48.092,-88.596,1555.206364
40.041,-75.197,3187.377727
38.763,-78.28,2482.381364
38.922,-77.051,3499.188182
44.781,-85.649,2190.028295
35.525,-78.408,4216.126705
45.285,-75.914,2125.956932
40.026,-83.018,3081.865227
41.859,-87.757,2870.987159
46.041,-70.403,1573.618182
40.721,-73.916,3245.834318
41.905,-80.669,2586.586818
43.672,-72.264,2036.266818
31.387,-89.202,5072.115
44.383,-77.314,2155.117614
44.3,-81.588,2081.343409
43.052,-89.373,2448.237955
39.625,-84.118,3057.613409
43.158,-73.698,2422.608864
42.437,-88.458,2514.988182
41.379,-75.292,2209.393182
37.537,-77.961,3577.066477
48.821,-54.284,1352.221932
42.659,-73.678,2428.255455
41.036,-81.353,2650.228409
40.511,-76.096,2780.662273
42.419,-71.24,2566.992841
40.589,-74.749,2906.820455
42.657,-83.184,2505.379432
40.899,-73.913,3173.355795
39.315,-76.618,3535.361136
34.602,-86.737,4234.638295
40.526,-80.073,2830.894545
34.681,-92.464,4420.255455
41.129,-78.512,2084.536932
35.788,-82.302,2637.729886
44.903,-93.252,2534.03375
44.034,-92.435,2344.209886
44.754,-65.512,1857.7175
39.252,-84.585,3152.199886
43.232,-72.906,1683.308295
41.731,-74.234,2243.715568
40.023,-74.913,3266.900114
41.985,-71.352,2566.100682
45.282,-75.271,2146.151023
43.728,-79.597,2297.677841
41.877,-73.038,2285.210114
41.655,-87.563,2883.56125
39.327,-82.299,2938.133864
39.223,-83.507,2982.453636
38.46,-90.421,3609.91
44.356,-78.272,2042.947045
44.986,-93.19,2469.556136
48.332,-78.636,1451.790568
36.112,-82.336,2392.459545
42.603,-83.103,2602.584205
33.5,-86.801,4483.938864
41.768,-87.56,2885.824773
41.438,-87.986,2812.516477
44.494,-63.913,1843.311364
40.248,-76.917,2951.626477
41.389,-71.639,2634.029886
41.553,-70.64,2558.720682
41.815,-71.503,2559.850227
39.379,-77.57,3240.741591
42.936,-75.859,2137.117614
36.943,-92.661,3475.575114
41.55,-90.558,2908.004545
41.039,-75.284,2471.814545
41.371,-73.747,2618.699432
37.39,-79.166,3437.91125
43.137,-80.71,2218.280795
41.128,-81.53,2775.036705
44.628,-63.466,1813.077159
45.061,-74.781,2204.527841
39.459,-88.144,3282.900795
42.641,-73.797,2553.503409
41.972,-71.341,2589.646705
44.907,-93.333,2505.458409
45.57,-75.61,1981.095682
36.028,-86.679,3851.361591
42.284,-71.696,2440.241136
35.735,-82.467,2784.998977
41.977,-80.638,2638.383068
38.77,-77.15,3464.073409
44.041,-73.837,1640.269205
43.132,-88.137,2390.770114
30.996,-91.363,5220.137841
35.64,-82.61,3240.923864
45.265,-66.088,1733.243068
41.855,-88.198,2742.364091
35.454,-82.694,2709.587159
30.441,-94.771,5521.016136
46.407,-92.415,1866.427159
38.907,-76.974,3560.327614
40.168,-83.099,2954.794773
39.883,-91.247,3202.5425
44.949,-75.955,2131.995341
40.801,-77.866,2511.03375
43.109,-89.342,2441.795682
41.612,-70.547,2551.421705
36.324,-92.594,3812.701591
44.773,-79.679,2093.415
42.466,-83.952,2457.208523
41.912,-87.693,2854.394205
40.625,-74.028,3194.962614
39.359,-84.584,3204.973068
42.242,-90.269,2651.949886
39.417,-76.548,3374.795227
42.663,-83.197,2506.056818
40.864,-73.931,3213.625455
44.983,-93.183,2485.403295
40.671,-73.661,3116.7625
42.671,-73.759,2555.556591
46.546,-80.838,1762.451591
42.24,-71.089,2666.470341
42.968,-80.393,2282.522955
42.755,-84.507,2437.060682
46.841,-80.779,1714.208864
44.423,-72.222,1740.41875
45.541,-73.548,2237.488636
42.698,-80.411,2388.414773
36.634,-84.416,3367.690682
43.046,-81.177,2286.648977
39.94,-82.013,2943.463295
35.713,-78.471,4146.958864
43,-78.848,2454.115682
45.18,-93.352,2430.842273
43.546,-70.475,2175.97625
43.671,-79.435,2411.718409
41.77,-87.745,2885.662045
40.054,-75.41,3019.553068
41.645,-86.063,2712.237955
43.756,-72.228,2174.955795
31.884,-86.03,4899.018864
43.534,-79.959,2128.191705
34.69,-82.787,4206.661932
35.501,-80.84,3977.978409
45.558,-94.375,2272.476932
43.945,-91.403,2302.351932
44.897,-93.196,2545.327386
39.058,-77.41,3383.346477
45.453,-62.669,1725.542727
40.351,-86.834,2973.510455
44.147,-94.016,2503.058182
38.921,-77.286,3398.113636
42.276,-88.989,2569.793864
47.461,-92.517,1619.492273
46.658,-92.371,1837.53
33.651,-78.986,4722.988068
42.709,-84.518,2449.318636
45.875,-66.89,1860.074886
46.121,-60.182,1603.917045
41.387,-88.13,2831.386705
41.128,-75.344,2177.227273
43.677,-79.293,2447.624659
39.189,-92.105,3321.400682
47.506,-79.673,1705.407841
36.049,-78.992,3924.901705
43.447,-90.364,2401.465
35.558,-82.533,3284.718295
44.027,-92.531,2344.954886
38.415,-75.494,3610.934886
43.498,-80.568,2090.923977
45.989,-64.383,1771.417727
40.536,-80.027,2745.236818
45.81,-75.178,1766.382727
45.743,-70.992,1625.594205
38.482,-90.409,3611.473636
39.712,-78.939,2179.143864
41.263,-70.121,2486.34375
45.025,-74.728,2236.045682
37.219,-93.285,3496.754318
34.288,-93.199,4341.778636
45.401,-73.841,2232.315568
43.214,-79.952,2238.143409
40.276,-76.12,2928.332841
28.666,-82.517,6151.625909
36.196,-81.746,2678.113864
40.6,-74.531,2935.048523
45.724,-86.554,1856.229318
35.828,-78.894,4051.750909
43.829,-72.25,2065.926364
41.872,-87.641,2863.530795
46.085,-74.336,1651.795227
41.651,-70.43,2530.834659
39.032,-77.069,3374.651364
48.876,-58.423,904.3819318
41.928,-87.796,2824.343068
38.905,-77.361,3340.187841
37.643,-77.307,3772.724091
41.872,-88.124,2741.970341
45.052,-93.251,2464.21875
45.755,-62.173,1764.272386
45.888,-59.999,1604.683409
28.186,-80.775,6474.287955
42.841,-76.412,2281.364659
36.181,-85.506,3594.949091
43.262,-79.941,2446.9875
43.245,-71.521,2277.904659
46.796,-71.281,1874.608068
47.289,-93.438,1829.019886
48.408,-89.272,1520.981591
43.078,-79.795,2328.069318
39.068,-77.348,3402.387727
31.331,-94.704,5238.227955
37.624,-78.8,3457.138636
44.803,-93.634,2455.817614
38.76,-77.472,3420.569091
43.465,-80.532,2111.109545
45.506,-73.577,2221.46375
43.318,-79.84,2423.991932
44.583,-79.774,2024.841705
42.356,-72.233,2343.103864
41.836,-76.397,2197.0975
29.708,-82.049,5811.983523
43.681,-92.938,2369.239205
44.948,-93.344,2497.780909
39.706,-79.93,2913.392386
38.89,-77.005,3575.508636
31.594,-88.98,4987.701023
42.39,-72.4,2147.393636
42.259,-72.568,2492.464318
43.078,-73.81,2442.694659
39.478,-74.54,3216.28
39.998,-83.015,3079.436023
35.534,-91.845,4064.687727
44.958,-93.287,2505.502273
41.564,-90.595,2873.105795
34.998,-82.324,4088.716591
40.184,-76.373,2963.652386
41.558,-71.69,2529.148523
45.44,-73.811,2224.239432
46.027,-70.431,1623.169318
40.74,-73.254,3005.681591
28.325,-81.535,6504.723636
40.864,-74.196,2917.012273
45.632,-61.96,1766.868636
38.607,-90.654,3456.208864
42.416,-71.356,2571.795
35.656,-83.031,2809.430795
38.363,-77.142,3689.290568
45.185,-93.629,2395.664432
41.492,-71.446,2622.862841
41.846,-80.679,2544.665
44.698,-93.013,2452.074773
45.732,-84.479,1921.035227
42.495,-76.485,2294.402386
43.163,-87.949,2418.786705
40.037,-88.248,3067.151023
38.398,-76.512,3702.614659
42.042,-83.027,2700.807955
30.692,-88.128,5325.422159
40.774,-74.41,2945.549886
35.796,-78.689,4030.103523
43.97,-79.597,2123.669545
43.647,-80.526,2012.761818
45.458,-89.835,1897.903068
43.439,-80.241,2121.863182
44.933,-93.244,2530.75
41.289,-72.964,2813.961818
39.265,-76.513,3576.689205
34.934,-92.405,4370.22125
45.938,-82.837,1822.455568
38.994,-77.37,3369.204659
35.694,-79.039,4116.914205
41.225,-73.242,2817.502614
35.682,-78.606,4125.794432
40.367,-76.172,2913.86
45.738,-63.267,1839.278636
41.978,-73.905,2576.282614
35.854,-89.568,4127.482273
46.283,-67.58,1800.730455
30.027,-82.87,5678.664205
43.54,-80.291,2076.056136
44.376,-72.495,1860.167614
38.722,-77.389,3482.204318
48.748,-93.683,1715.256364
41.561,-90.407,2907.8225
37.569,-84.311,3431.904318
35.745,-83.957,3804.973636
43.351,-79.862,2227.822386
43.986,-72.721,1801.433409
38.953,-77.331,3354.435114
45.359,-75.785,2142.924205
39.69,-74.336,3162.188295
33.603,-86.206,4479.516591
40.806,-77.898,2483.568636
40.674,-77.882,2606.236477
41.347,-70.837,2601.50625
47.521,-52.832,1253.795
39.975,-75.195,3334.549432
41.757,-73.751,2486.667386
46.541,-84.584,1605.225227
44.703,-93.337,2442.503977
43.66,-79.401,2436.597727
40.224,-75.137,3081.413409
34.289,-77.804,4638.501477
43.223,-70.693,2213.455795
45.969,-63.893,1826.17625
30.081,-81.547,5890.603409
49.897,-92.779,1653.02
33.472,-86.86,4481.454205
44.99,-93.326,2514.197614
46.579,-90.875,1889.379091
41.893,-87.613,2848.412159
40.275,-82.764,2787.967386
47.017,-88.385,1839.062159
42.172,-89.167,2630.734432
39.965,-82.052,2926.898182
46.2,-83.956,1692.196818
40.684,-73.9,3178.443523
33.492,-86.807,4426.88875
46.545,-84.381,1696.819545
46.306,-62.641,1754.020114
38.413,-81.61,3197.535
41.231,-73.938,2987.251136
42.079,-87.685,2777.277159
46.169,-60.086,1594.699318
42.29,-88.372,2533.81
43.029,-76.135,2397.214659
43.633,-79.973,2108.545682
40.202,-74.636,3110.345114
29.733,-94.985,5848.354773
43.068,-75.293,2281.374318
41.14,-81.317,2681.956364
35.939,-81.524,3662.015341
37.909,-94.879,3630.749659
39.451,-76.579,3411.620455
38.008,-77.728,3571.953636
35.207,-82.667,3017.031932
46.408,-86.606,1690.101136
39.779,-75.501,3272.937045
43.221,-89.768,2454.633295
43.217,-71.496,2277.798295
45.917,-64.381,1800.243182
39.881,-89.544,3199.720455
37.762,-83.894,3293.189545
47.791,-90.247,1506.572045
43.633,-79.347,2484.418068
40.4,-88.741,2955.487273
45.439,-73.612,2233.692614
45.359,-71.858,1941.841364
44.914,-92.781,2492.89
38.643,-78.31,2475.4375
39.767,-75.558,3270.211932
36.023,-79.42,3958.810795
45.14,-72.254,1954.189205
36.218,-94.022,3837.163864
44.63,-73.602,2159.568977
47.789,-69.454,1443.693068
43.273,-79.941,2418.055909
46.543,-84.315,1672.602159
42.225,-89.055,2615.374545
44.831,-93.342,2500.446136
36.089,-78.923,3899.699545
34.053,-84.343,4123.225341
46.523,-83.927,1672.237841
46.516,-84.324,1714.483068
41.721,-70.396,2522.671136
44.59,-84.52,1935.074886
41.385,-81.561,2722.080568
38.908,-77.083,3498.912955
43.783,-73.29,2184.545795
41.994,-80.783,2634.427614
41.846,-80.974,2659.698295
42.646,-73.654,2452.419659
42.446,-71.482,2533.948977
28.509,-81.074,6411.177273
45.172,-72.275,1909.459318
44.892,-77.195,1921.161023
40.663,-76.204,2622.248182
43.029,-89.439,2407.952159
37.762,-93.443,3544.712273
35.883,-79.069,4004.12375
41.641,-81.237,2512.402955
40.929,-73.48,3017.08625
38.551,-90.021,3550.152273
38.555,-90.512,3565.709432
46.256,-63.135,1792.5625
43.234,-79.692,2489.156705
43.311,-89.628,2368.919659
43.216,-79.927,2255.161136
40.438,-74.458,3083.614318
28.529,-81.074,6404.391591
39.334,-82.101,3005.392386
41.931,-80.678,2628.195227
44.861,-76.706,2009.471477
43.728,-72.31,2038.418295
36.146,-86.57,3862.141364
38.933,-84.388,3247.813409
43.561,-89.651,2387.535682
38.963,-77.255,3389.239773
43.482,-74.442,1729.634318
41.476,-81.847,2799.265568
43.41,-79.76,2367.002386
37.097,-76.489,4019.666818
29.435,-82.035,5949.93625
46.885,-93.629,1935.747727
40.588,-74.616,2995.425682
40.862,-73.556,2982.917727
41.074,-81.364,2671.638864
41.147,-81.843,2730.057273
43.592,-79.512,2463.995
42.315,-71.011,2705.190455
44.107,-79.129,2090.132955
42.047,-82.87,2665.021932
43.657,-72.283,2076.669773
45.439,-73.7,2240.220227
39.79,-91.293,3253.313182
43.573,-79.729,2273.829886
44.91,-93.261,2530.943068
44.688,-93.04,2447.808409
33.871,-83.306,4375.966705
39.062,-77.04,3341.486591
41.636,-83.754,2736.777614
42.272,-72.666,2518.887841
43.272,-89.609,2358.156136
46.407,-63.108,1789.001705
41.923,-87.633,2837.949886
47.83,-90.407,1420.488977
42.407,-88.079,2505.26125
45.415,-75.491,2115.867273
38.854,-92.435,3520.145114
41.455,-72.709,2657.668068
47.627,-53.323,1262.063182
49.012,-94.412,1789.308864
41.453,-70.921,2637.090909
32.242,-90.446,4983.984091
45.641,-75.554,1959.003636
44.282,-77.346,2200.612386
30.025,-81.64,5892.127841
38.424,-90.525,3448.594773
45.201,-93.861,2364.021364
35.031,-83.017,3212.992841
43.984,-72.12,2156.625
46.222,-82.074,1797.159205
37.253,-77.228,3874.176364
35.6,-83.824,3484.262273
35.926,-79.106,3951.033409
43.094,-89.371,2443.449318
36.054,-86.666,3870.397045
38.943,-77.074,3371.125682
37.196,-76.582,3985.123295
43.032,-72.111,1982.028409
40.757,-73.92,3250.057614
38.445,-90.303,3542.987386
43.379,-79.909,2196.172159
45.356,-75.35,2112.441705
44.945,-93.182,2494.045114
43.657,-93.28,2404.955114
36.005,-78.906,3966.726591
39.078,-84.429,3302.792159
39.986,-76.263,3045.422273
42.579,-80.391,2474.922614
44.943,-93.227,2532.805795
41.52,-81.578,2732.425114
43.266,-89.762,2442.307841
40.833,-74.73,2469.599205
38.458,-90.663,3562.756136
43.647,-72.958,2078.466136
37.714,-89.199,3607.420341
44.89,-78.725,1846.371364
45.417,-93.176,2297.473977
43.351,-89.736,2393.519205
44.943,-93.191,2520.255455
40.921,-81.633,2755.564659
43.407,-81.712,2298.823182
46.565,-66.462,1647.128182
49.931,-74.256,1213.698977
43.012,-89.518,2387.800455
44.973,-93.201,2501.072045
42.238,-89.604,2575.990114
44.62,-75.714,2202.071705
38.855,-77.392,3344.358523
40.06,-75.23,3140.633068
31.592,-89.052,5001.033182
32.431,-91.591,4989.586932
39.265,-76.405,3561.063409
41.519,-72.115,2644.038636
39.238,-77.059,3305.022159
40.509,-89.917,3106.199886
41.022,-81.85,2727.176136
36.106,-82.099,1895.280795
39.987,-75.464,3088.659886
45.053,-93.082,2472.868068
42.371,-70.982,2686.166932
42.279,-83.069,2733.644659
33.492,-80.852,4774.921818
42.248,-71.608,2486.826364
30.265,-81.518,5845.630227
36.196,-78.445,3885.263295
41.475,-87.326,2798.624318
42.432,-71.031,2643.881477
38.517,-90.267,3631.442727
34.153,-84.468,4091.905114
32.726,-79.956,5295.739545
40.509,-89.194,2996.684659
44.653,-79.112,2026.358409
46.396,-72.659,1950.521136
42.709,-84.52,2449.318636
37.763,-77.477,3676.726818
43.376,-89.764,2392.746364
31.794,-85.962,4870.156477
43.645,-72.405,2140.813409
42.547,-83.543,2481.215114
40.665,-81.332,2751.520227
36.251,-75.891,4327.160341
44.374,-73.232,2300.947614
41.291,-73.413,2664.889432
42.504,-82.987,2667.359432
45.011,-71.635,1722.420909
41.588,-73.907,2729.771818
42.34,-82.971,2727.156023
42.12,-89.253,2644.046932
38.924,-92.363,3476.443409
44.767,-79.303,2010.135568
45.409,-73.933,2207.306136
41.813,-80.661,2523.233864
36.584,-93.314,3722.340568
36.166,-82.389,3317.491364
39.279,-87.983,3290.689318
43.604,-72.783,1337.685909
38.887,-76.969,3620.767045
47.087,-92.499,1691.387955
40.113,-82.955,2984.175341
38.476,-90.808,3495.802955
37.833,-81.064,2712.422727
45.874,-88.475,1743.071364
38.896,-90.006,3495.16
41.509,-71.077,2650.199545
43.237,-70.585,2270.519318
42.596,-76.553,2274.150341
42.781,-75.457,2070.289545
35.889,-78.421,4015.557727
41.124,-81.353,2659.238864
29.62,-82.322,5857.720909
43.589,-79.529,2452.884432
44.861,-93.618,2436.493068
42.96,-78.693,2431.312386
46.024,-89.536,1729.453409
40.645,-81.268,2749.829091
30.366,-90.053,5511.721932
42.521,-83.839,2414.791705
48.188,-89.59,1472.866364
39.758,-75.627,3240.427386
43.633,-79.4,2476.135341
44.225,-78.359,2068.744886
37.935,-79.151,3011.460114
43.552,-70.354,2217.364432
44.976,-93.153,2484.854659
35.707,-78.777,4062.816705
42.353,-71.364,2594.584205
45.558,-73.565,2214.995455
40.604,-79.169,2558.133295
45.592,-89.03,1774.331591
40.784,-77.874,2530.814773
46.256,-64.903,1764.893068
42.428,-71.189,2586.138636
41.004,-75.476,2127.765114
43.152,-90.181,2483.050682
41.829,-87.961,2808.141932
48.445,-93.03,1706.289318
41.867,-87.619,2861.031591
42.052,-70.851,2629.904545
38.813,-92.284,3424.286705
44.927,-69.175,1916.600568
35.869,-78.73,4025.486591
44.336,-76.789,2145.207727
38.537,-90.454,3594.452386
37.589,-77.46,3751.206591
44.588,-65.64,1799.350795
45.097,-93.254,2471.2575
35.607,-82.336,3188.917386
41.156,-80.726,2611.850227
44.982,-93.314,2515.941705
40.115,-82.922,2983.91625
38.977,-79.838,2577.844659
48.443,-68.538,1446.898409
44.73,-81.273,1998.822159
48.613,-93.702,1746.620341
43.238,-89.747,2450.148523
30.612,-87.152,5467.853977
38.153,-78.588,3349.177386
30.38,-89.055,5521.411364
31.208,-89.388,5166.719205
40.074,-88.253,3050.858523
44.003,-76.991,2266.062614
30.006,-81.37,5937.924205
38.49,-90.567,3483.808409
38.757,-90.307,3505.628977
42.366,-71.07,2681.518068
45.445,-71.788,1849.356477
44.662,-63.747,1806.431364
41.797,-88.139,2763.341932
37.633,-77.612,3666.027386
44.336,-68.352,2006.507614
41.413,-82.072,2807.439205
40.895,-74.033,3217.714318
45.081,-67.049,1788.422159
42.287,-71.086,2676.666705
44.292,-94.469,2487.401364
34.224,-84.409,4062.605455
43.316,-89.603,2342.915682
45.636,-79.414,1757.800682
41.998,-80.669,2634.0175
45.41,-73.97,2210.879318
37.305,-76.627,3958.330568
45.37,-73.512,2214.158409
44.204,-72.41,1799.047386
47.523,-92.533,1657.490227
45.287,-75.626,2107.084091
44.764,-85.613,2214.911818
43.498,-72.543,1824.471705
41.798,-88.05,2792.909318
46.855,-90.584,1820.243977
46.442,-83.986,1735.529432
35.917,-84.011,3802.967273
38.841,-77.06,3599.356818
44.505,-88.015,2205.923068
45.447,-93.647,2287.83375
40.832,-73.947,3192.496477
42.405,-85.401,2559.564205
40.74,-74.178,3194.085
42.293,-71.012,2703.700682
41.328,-74.556,2644.798182
43.361,-79.813,2380.023636
35.712,-80.665,3876.708409
39.181,-76.761,3530.584659
42.698,-78.017,2175.082159
43.997,-77.706,2201.609318
35.821,-78.403,4075.521136
38.892,-90.583,3425.837159
40.547,-90.039,3021.486477
43.206,-81.208,2232.983409
39.102,-86.366,3170.365227
40.005,-75.226,3204.61625
43.12,-77.638,2511.858409
44.232,-76.61,2240.606591
45.017,-93.347,2492.896023
41.822,-87.642,2878.425909
43.21,-89.778,2452.984773
39.572,-84.752,3010.217841
30.031,-85.03,5578.030795
45.003,-72.199,1966.856705
40.799,-74.191,3129.249205
38.867,-77.268,3412.427614
39.242,-76.857,3394.036364
43.673,-72.301,2201.220341
42.351,-88.774,2586.257045
41.293,-74.438,2703.752045
45.115,-93.331,2464.104205
48.021,-89.694,1498.465
39.015,-77.031,3402.859659
45.566,-77.144,1911.019091
42.383,-78.682,1926.326477
45.071,-78.787,1787.729659
37.332,-76.76,3901.094886
37.223,-80.455,2915.000682
42.386,-71.423,2565.308523
40.365,-91.398,3150.396023
32.604,-88.191,4782.899886
45.909,-64.334,1808.952273
40.264,-76.818,2966.778864
40.654,-74.021,3248.990909
41.906,-87.651,2860.194886
43.775,-79.288,2328.100682
43.259,-81.955,2337.519659
43.497,-80.562,2090.53125
42.095,-87.816,2748.0575
33.525,-81.726,4655.058182
48.882,-94.169,1759.220568
42.535,-72.273,2308.395341
41.917,-88.065,2741.067386
45.902,-60.498,1503.953523
42.117,-71.794,2417.573295
33.935,-84.232,4222.916477
35.735,-83.981,3805.668068
41.291,-73.775,2749.901364
34.163,-77.907,4663.741591
41.787,-69.987,2491.551705
29.805,-90.818,5704.265341
40.712,-74.074,3256.461477
42.813,-71.35,2404.997614
38.646,-90.275,3576.891023
39.078,-93.673,3347.587841
32.538,-85.583,4703.770455
45.062,-75.295,2186.103409
30.028,-82.87,5674.421705
38.815,-77.279,3374.498864
34.124,-84.093,4185.564205
34.734,-86.728,3992.305227
44.338,-68.052,1981.869659
43.054,-88.037,2443.954318
31.63,-81.286,5467.9725
42.405,-85.403,2559.564205
42.111,-93.581,2699.523636
46.363,-63.303,1764.205909
40.784,-81.92,2700.957386
45.022,-93.434,2461.313636
49.916,-74.354,1219.815
45.589,-94.388,2265.027273
45.284,-75.553,2127.29875
46.388,-82.658,1696.757386
41.152,-81.464,2708.705
43.377,-80.369,2164.441591
37.225,-80.423,2906.928523
43.209,-89.83,2456.058068
45.719,-75.049,1920.194432
40.073,-76.888,3000.614886
45.033,-93.149,2483.78375
41.542,-90.512,2900.379659
39.26,-84.565,3145.880341
44.972,-93.725,2428.939659
44.743,-63.61,1815.971932
36.754,-76.254,4143.649205
42.257,-83.703,2560.743636
34.884,-80.805,4287.371136
43.138,-89.459,2423.57375
47.549,-53.224,1325.696591
34.946,-79.861,4393.024886
44.393,-73.098,2103.1
33.657,-86.817,4421.415682
40.086,-83.032,3061.026477
44.58,-73.251,2344.088182
39.515,-79.296,2186.765114
41.106,-85.157,2753.229545
40.974,-75.746,2419.046364
46.366,-86.193,1689.476591
44.231,-73.263,2336.111364
40.674,-73.985,3222.53125
31.28,-89.382,5102.225568
42.065,-71.189,2584.882727
38.688,-90.386,3509.422045
41.602,-93.734,2895.169886
35.733,-78.677,4074.460682
40.789,-74.441,2840.1125
43.411,-79.754,2367.002386
39.363,-84.352,3112.685114
42.042,-83.359,2708.716818
44.874,-93.325,2511.694318
47.525,-92.629,1656.799659
36.187,-79.763,3831.001705
43.349,-71.701,2175.060795
38.576,-90.446,3567.602045
35.992,-84.164,3805.749659
34.861,-84.658,3199.180909
29.36,-83.043,5818.414432
45.318,-66.754,1712.516591
40.871,-81.432,2719.096591
41.039,-74.125,2878.956591
39.145,-84.452,3242.022727
42.466,-90.648,2624.436591
39.786,-75.621,3183.866591
40.662,-73.743,3159.517841
46.894,-71.291,1679.523523
42.449,-76.532,2321.400341
43.649,-79.44,2433.436023
43.228,-71.73,2228.260568
45.776,-73.443,2160.539091
38.213,-79.135,2910.733636
46.091,-64.832,1810.495909
44.547,-93.588,2426.014545
42.74,-91.086,2614.822955
39.236,-76.752,3460.951364
38.752,-75.186,3510.8175
35.677,-83.593,3043.91875
38.919,-77.102,3502.247159
38.956,-77.131,3466.002955
42.786,-73.794,2553.560682
35.088,-89.68,4334.095114
35.878,-78.414,4026.959318
31.212,-89.331,5137.094773
41.292,-73.607,2711.324205
41.18,-81.644,2717.192045
45.11,-72.598,1984.853523
43.105,-71.591,2223.781932
47.035,-65.464,1766.791477
39.207,-83.388,3057.938523
44.469,-75.016,1995.184545
38.554,-90.531,3557.469886
40.305,-76.538,2921.964659
44.628,-63.49,1813.189318
41.673,-91.586,2878.466136
36,-80.052,3875.637614
40.78,-73.92,3271.143068
41.192,-86.725,2761.624773
38.924,-77.05,3499.188182
46.177,-69.486,1598.748068
41.252,-73.88,2858.734091
38.05,-81.108,2874.354886
35.295,-80.479,4174.149659
38.502,-75.43,3594.439318
30.424,-91.64,5517.316364
36.06,-86.808,3729.371364
35.301,-83.726,2630.269091
42.314,-71.118,2666.33
40.917,-73.473,2996.346477
36.045,-81.895,2542.535227
44.897,-76.239,2128.416023
40.705,-73.983,3250.005114
44.821,-68.496,1942.75875
39.029,-77.11,3422.960909
43.354,-89.618,2377.437614
40.775,-77.586,2290.255795
42.438,-83.817,2467.125455
40.779,-73.304,2983.375
45.183,-91.117,2109.418182
34.656,-89.306,4260.900227
39.241,-84.482,3182.469886
43.644,-79.442,2443.2925
44.935,-78.643,1837.379659
35.935,-80.025,3892.129659
40.617,-74.039,3218.314205
43.5,-80.481,2124.075909
35.478,-76.902,4436.996136
44.463,-76.567,2158.031477
45.499,-73.82,2220.550114
42.832,-78.992,2453.685909
43.27,-89.784,2440.620341
43.277,-89.718,2441.290114
43.658,-73.227,2209.7875
45.927,-64.25,1809.536364
46.356,-62.903,1776.768182
41.292,-70.04,2470.015909
39.346,-75.674,3410.560227
48.413,-93.28,1738.205
45.691,-73.893,2085.843295
44.811,-79.969,2043.140455
39.152,-77.031,3303.902159
42.865,-87.844,2479.805341
42.396,-71.15,2662.628636
42.289,-83.721,2556.716023
45.012,-72.931,2181.408864
43.694,-72.285,2155.021136
38.76,-90.308,3505.628977
41.739,-88.198,2776.463523
40.705,-89.621,3033.026477
39.364,-84.517,3187.123523
39.418,-82.165,2903.053409
42.671,-71.347,2492.590682
40.722,-75.265,2796.518523
38.538,-86.472,3301.58
39.004,-77.982,2860.468977
41.997,-80.785,2634.427614
46.823,-71.248,1888.156932
39.553,-77.761,3154.860795
36.624,-91.2,3728.917955
42.793,-72.421,2188.820682
40.315,-76.346,2883.662727
35.645,-78.521,4149.985227
45.844,-64.196,1792.490909
43.167,-89.363,2432.315909
41.738,-73.193,2324.690227
38.975,-76.946,3530.88625
43.624,-73.373,2428.511932
29.266,-81.141,6156.537386
39.948,-82.807,2988.701136
45.403,-75.997,2141.861364
43.541,-80.211,2080.575455
42.551,-75.886,2142.762273
37.529,-84.331,3402.5075
35.146,-83.956,3498.705909
